State,County,PCT_SNAP12,FID
Indiana,Vanderburgh,13.90378026,543
Indiana,Vermillion,13.90378026,548
Indiana,Vigo,13.90378026,553
Indiana,Wabash,13.90378026,555
Indiana,Warren,13.90378026,567
Indiana,Warrick,13.90378026,575
Indiana,Washington,13.90378026,584
Indiana,Wayne,13.90378026,586
Indiana,Wells,13.90378026,590
Indiana,White,13.90378026,594
Indiana,Whitley,13.90378026,597
Iowa,Adair,13.27255263,598
Iowa,Adams,13.27255263,602
Iowa,Allamakee,13.27255263,608
Iowa,Appanoose,13.27255263,611
Iowa,Audubon,13.27255263,615
Iowa,Benton,13.27255263,619
Iowa,Black Hawk,13.27255263,623
Iowa,Boone,13.27255263,625
Iowa,Bremer,13.27255263,631
Iowa,Buchanan,13.27255263,632
Iowa,Buena Vista,13.27255263,633
Iowa,Butler,13.27255263,361
Iowa,Calhoun,13.27255263,365
Iowa,Carroll,13.27255263,369
Iowa,Cass,13.27255263,374
Iowa,Cedar,13.27255263,379
Iowa,Cerro Gordo,13.27255263,383
Iowa,Cherokee,13.27255263,388
Iowa,Chickasaw,13.27255263,393
Iowa,Clarke,13.27255263,397
Iowa,Clay,13.27255263,398
Iowa,Clayton,13.27255263,402
Iowa,Clinton,13.27255263,404
Iowa,Crawford,13.27255263,408
Iowa,Dallas,13.27255263,413
Iowa,Davis,13.27255263,416
Iowa,Decatur,13.27255263,419
Iowa,Delaware,13.27255263,421
Iowa,Des Moines,13.27255263,424
Iowa,Dickinson,13.27255263,427
Iowa,Dubuque,13.27255263,434
Iowa,Emmet,13.27255263,437
Iowa,Fayette,13.27255263,442
Iowa,Floyd,13.27255263,447
Iowa,Franklin,13.27255263,451
Iowa,Fremont,13.27255263,455
Iowa,Greene,13.27255263,458
Iowa,Grundy,13.27255263,460
Iowa,Guthrie,13.27255263,467
Iowa,Hamilton,13.27255263,469
Iowa,Hancock,13.27255263,470
Iowa,Hardin,13.27255263,475
Iowa,Harrison,13.27255263,478
Iowa,Henry,13.27255263,479
Iowa,Howard,13.27255263,481
Iowa,Humboldt,13.27255263,487
Iowa,Ida,13.27255263,491
Iowa,Iowa,13.27255263,495
Iowa,Jackson,13.27255263,499
Iowa,Jasper,13.27255263,505
Iowa,Jefferson,13.27255263,507
Iowa,Johnson,13.27255263,508
Iowa,Jones,13.27255263,516
Iowa,Keokuk,13.27255263,520
Iowa,Kossuth,13.27255263,523
Iowa,Lee,13.27255263,531
Iowa,Linn,13.27255263,535
Iowa,Louisa,13.27255263,539
Iowa,Lucas,13.27255263,542
Iowa,Lyon,13.27255263,546
Iowa,Madison,13.27255263,550
Iowa,Mahaska,13.27255263,554
Iowa,Marion,13.27255263,561
Iowa,Marshall,13.27255263,568
Iowa,Mills,13.27255263,569
Iowa,Mitchell,13.27255263,572
Iowa,Monona,13.27255263,576
Iowa,Monroe,13.27255263,580
Iowa,Montgomery,13.27255263,595
Iowa,Muscatine,13.27255263,600
Iowa,O'Brien,13.27255263,604
Iowa,Osceola,13.27255263,607
Iowa,Page,13.27255263,612
Iowa,Palo Alto,13.27255263,618
Iowa,Plymouth,13.27255263,622
Iowa,Pocahontas,13.27255263,624
Iowa,Polk,13.27255263,629
Iowa,Pottawattamie,13.27255263,637
Iowa,Poweshiek,13.27255263,640
Iowa,Ringgold,13.27255263,642
Iowa,Sac,13.27255263,647
Iowa,Scott,13.27255263,657
Iowa,Shelby,13.27255263,660
Iowa,Sioux,13.27255263,663
Iowa,Story,13.27255263,668
Iowa,Tama,13.27255263,671
Iowa,Taylor,13.27255263,674
Iowa,Union,13.27255263,675
Iowa,Van Buren,13.27255263,678
Iowa,Wapello,13.27255263,681
Iowa,Warren,13.27255263,685
Iowa,Washington,13.27255263,687
Iowa,Wayne,13.27255263,691
Iowa,Webster,13.27255263,694
Iowa,Winnebago,13.27255263,696
Iowa,Winneshiek,13.27255263,698
Iowa,Woodbury,13.27255263,702
Iowa,Worth,13.27255263,703
Iowa,Wright,13.27255263,705
Kansas,Allen,10.56104138,709
Kansas,Anderson,10.56104138,712
Kansas,Atchison,10.56104138,715
Kansas,Barber,10.56104138,717
Kansas,Barton,10.56104138,719
Kansas,Bourbon,10.56104138,722
Kansas,Brown,10.56104138,723
Kansas,Butler,10.56104138,726
Kansas,Chase,10.56104138,729
Kansas,Chautauqua,10.56104138,730
Kansas,Cherokee,10.56104138,732
Kansas,Cheyenne,10.56104138,736
Kansas,Clark,10.56104138,738
Kansas,Clay,10.56104138,739
Kansas,Cloud,10.56104138,740
Kansas,Coffey,10.56104138,745
Kansas,Comanche,10.56104138,748
Kansas,Cowley,10.56104138,752
Kansas,Crawford,10.56104138,756
Kansas,Decatur,10.56104138,759
Kansas,Dickinson,10.56104138,762
Kansas,Doniphan,10.56104138,765
Kansas,Douglas,10.56104138,767
Kansas,Edwards,10.56104138,770
Kansas,Elk,10.56104138,773
Kansas,Ellis,10.56104138,774
Kansas,Ellsworth,10.56104138,776
Kansas,Finney,10.56104138,778
Kansas,Ford,10.56104138,784
Kansas,Franklin,10.56104138,786
Kansas,Geary,10.56104138,788
Kansas,Gove,10.56104138,790
Kansas,Graham,10.56104138,791
Kansas,Grant,10.56104138,794
Kansas,Gray,10.56104138,798
Kansas,Greeley,10.56104138,801
Kansas,Greenwood,10.56104138,803
Kansas,Hamilton,10.56104138,805
Kansas,Harper,10.56104138,807
Kansas,Harvey,10.56104138,812
Kansas,Haskell,10.56104138,815
Kansas,Hodgeman,10.56104138,818
Kansas,Jackson,10.56104138,819
Kansas,Jefferson,10.56104138,821
Kansas,Jewell,10.56104138,822
Kansas,Johnson,10.56104138,824
Kansas,Kearny,10.56104138,826
Kansas,Kingman,10.56104138,827
Kansas,Kiowa,10.56104138,829
Kansas,Labette,10.56104138,831
Kansas,Lane,10.56104138,833
Kansas,Leavenworth,10.56104138,836
Kansas,Lincoln,10.56104138,838
Kansas,Linn,10.56104138,840
Kansas,Logan,10.56104138,842
Kansas,Lyon,10.56104138,844
Kansas,McPherson,10.56104138,846
Kansas,Marion,10.56104138,848
Kansas,Marshall,10.56104138,850
Kansas,Meade,10.56104138,851
Kansas,Miami,10.56104138,853
Kansas,Mitchell,10.56104138,854
Kansas,Montgomery,10.56104138,856
Kansas,Morris,10.56104138,858
Kansas,Morton,10.56104138,859
Kansas,Nemaha,10.56104138,861
Kansas,Neosho,10.56104138,862
Kansas,Ness,10.56104138,864
Kansas,Norton,10.56104138,866
Kansas,Osage,10.56104138,867
Kansas,Osborne,10.56104138,869
Kansas,Ottawa,10.56104138,870
Kansas,Pawnee,10.56104138,872
Kansas,Phillips,10.56104138,873
Kansas,Pottawatomie,10.56104138,876
Kansas,Pratt,10.56104138,878
Kansas,Rawlins,10.56104138,880
Kansas,Reno,10.56104138,882
Kansas,Republic,10.56104138,884
Kansas,Rice,10.56104138,886
Kansas,Riley,10.56104138,888
Kansas,Rooks,10.56104138,889
Kansas,Rush,10.56104138,891
Kansas,Russell,10.56104138,893
Kansas,Saline,10.56104138,895
Kansas,Scott,10.56104138,897
Kansas,Sedgwick,10.56104138,898
Kansas,Seward,10.56104138,900
Kansas,Shawnee,10.56104138,902
Kansas,Sheridan,10.56104138,904
Kansas,Sherman,10.56104138,907
Kansas,Smith,10.56104138,909
Kansas,Stafford,10.56104138,911
Kansas,Stanton,10.56104138,913
Kansas,Stevens,10.56104138,914
Kansas,Sumner,10.56104138,916
Kansas,Thomas,10.56104138,917
Kansas,Trego,10.56104138,919
Kansas,Wabaunsee,10.56104138,920
Kansas,Wallace,10.56104138,921
Kansas,Washington,10.56104138,922
Kansas,Wichita,10.56104138,923
Kansas,Wilson,10.56104138,925
Kansas,Woodson,10.56104138,926
Kansas,Wyandotte,10.56104138,927
Kentucky,Adair,19.37297026,928
Kentucky,Allen,19.37297026,929
Kentucky,Anderson,19.37297026,930
Kentucky,Ballard,19.37297026,932
Kentucky,Barren,19.37297026,933
Kentucky,Bath,19.37297026,934
Kentucky,Bell,19.37297026,936
Kentucky,Boone,19.37297026,1002
Kentucky,Bourbon,19.37297026,1005
Kentucky,Boyd,19.37297026,1008
Kentucky,Boyle,19.37297026,1010
Kentucky,Bracken,19.37297026,1013
Kentucky,Breathitt,19.37297026,1017
Kentucky,Breckinridge,19.37297026,1020
Kentucky,Bullitt,19.37297026,1024
Kentucky,Butler,19.37297026,1026
Kentucky,Caldwell,19.37297026,1031
Kentucky,Calloway,19.37297026,1033
Kentucky,Campbell,19.37297026,1035
Kentucky,Carlisle,19.37297026,1039
Kentucky,Carroll,19.37297026,1041
Kentucky,Carter,19.37297026,1044
Kentucky,Casey,19.37297026,1048
Kentucky,Christian,19.37297026,1050
Kentucky,Clark,19.37297026,1053
Kentucky,Clay,19.37297026,1056
Kentucky,Clinton,19.37297026,1059
Kentucky,Crittenden,19.37297026,1064
Kentucky,Cumberland,19.37297026,1067
Kentucky,Daviess,19.37297026,1071
Kentucky,Edmonson,19.37297026,1073
Kentucky,Elliott,19.37297026,1075
Kentucky,Estill,19.37297026,1077
Kentucky,Fayette,19.37297026,1080
Kentucky,Fleming,19.37297026,1083
Kentucky,Floyd,19.37297026,1085
Kentucky,Franklin,19.37297026,1086
Kentucky,Fulton,19.37297026,1088
Kentucky,Gallatin,19.37297026,1090
Kentucky,Garrard,19.37297026,1092
Kentucky,Grant,19.37297026,1094
Kentucky,Graves,19.37297026,1097
Kentucky,Grayson,19.37297026,1100
Kentucky,Green,19.37297026,1102
Kentucky,Greenup,19.37297026,1105
Kentucky,Hancock,19.37297026,1107
Kentucky,Hardin,19.37297026,1110
Kentucky,Harlan,19.37297026,1114
Kentucky,Harrison,19.37297026,1119
Kentucky,Hart,19.37297026,1121
Kentucky,Henderson,19.37297026,1126
Kentucky,Henry,19.37297026,1129
Kentucky,Hickman,19.37297026,1130
Kentucky,Hopkins,19.37297026,1136
Kentucky,Jackson,19.37297026,1140
Kentucky,Jefferson,19.37297026,1143
Kentucky,Jessamine,19.37297026,1145
Kentucky,Johnson,19.37297026,1148
Kentucky,Kenton,19.37297026,1151
Kentucky,Knott,19.37297026,1154
Kentucky,Knox,19.37297026,1159
Kentucky,Larue,19.37297026,1162
Kentucky,Laurel,19.37297026,1166
Kentucky,Lawrence,19.37297026,1167
Kentucky,Lee,19.37297026,1171
Kentucky,Leslie,19.37297026,1175
Kentucky,Letcher,19.37297026,1178
Kentucky,Lewis,19.37297026,1180
Kentucky,Lincoln,19.37297026,1184
Kentucky,Livingston,19.37297026,1187
Kentucky,Logan,19.37297026,1190
Kentucky,Lyon,19.37297026,1193
Kentucky,McCracken,19.37297026,1196
Kentucky,McCreary,19.37297026,1198
Kentucky,McLean,19.37297026,1201
Kentucky,Madison,19.37297026,1204
Kentucky,Magoffin,19.37297026,1206
Kentucky,Marion,19.37297026,1210
Kentucky,Marshall,19.37297026,1213
Kentucky,Martin,19.37297026,1215
Kentucky,Mason,19.37297026,1217
Kentucky,Meade,19.37297026,1220
Kentucky,Menifee,19.37297026,1222
Kentucky,Mercer,19.37297026,1225
Kentucky,Metcalfe,19.37297026,1228
Kentucky,Monroe,19.37297026,1230
Kentucky,Montgomery,19.37297026,1233
Kentucky,Morgan,19.37297026,1235
Kentucky,Muhlenberg,19.37297026,1238
Kentucky,Nelson,19.37297026,1243
Kentucky,Nicholas,19.37297026,1246
Kentucky,Ohio,19.37297026,1249
Kentucky,Oldham,19.37297026,1252
Kentucky,Owen,19.37297026,1255
Kentucky,Owsley,19.37297026,1257
Kentucky,Pendleton,19.37297026,1260
Kentucky,Perry,19.37297026,1265
Kentucky,Pike,19.37297026,1267
Kentucky,Powell,19.37297026,1270
Kentucky,Pulaski,19.37297026,1272
Kentucky,Robertson,19.37297026,1273
Kentucky,Rockcastle,19.37297026,1276
Kentucky,Rowan,19.37297026,1279
Kentucky,Russell,19.37297026,1282
Kentucky,Scott,19.37297026,1283
Kentucky,Shelby,19.37297026,1285
Kentucky,Simpson,19.37297026,1287
Kentucky,Spencer,19.37297026,1000
Kentucky,Taylor,19.37297026,1003
Kentucky,Todd,19.37297026,1006
Kentucky,Trigg,19.37297026,1009
Kentucky,Trimble,19.37297026,1012
Kentucky,Union,19.37297026,1016
Kentucky,Warren,19.37297026,1019
Kentucky,Washington,19.37297026,1023
Kentucky,Wayne,19.37297026,1027
Kentucky,Webster,19.37297026,1029
Kentucky,Whitley,19.37297026,1034
Kentucky,Wolfe,19.37297026,1037
Kentucky,Woodford,19.37297026,1042
Louisiana,Acadia,20.61316546,1046
Louisiana,Allen,20.61316546,1051
Louisiana,Ascension,20.61316546,1055
Louisiana,Assumption,20.61316546,1060
Louisiana,Avoyelles,20.61316546,1062
Louisiana,Beauregard,20.61316546,1066
Louisiana,Bienville,20.61316546,1069
Louisiana,Bossier,20.61316546,1076
Louisiana,Caddo,20.61316546,1079
Louisiana,Calcasieu,20.61316546,1081
Louisiana,Caldwell,20.61316546,1084
Louisiana,Cameron,20.61316546,1089
Louisiana,Catahoula,20.61316546,1093
Louisiana,Claiborne,20.61316546,1095
Louisiana,Concordia,20.61316546,1098
Louisiana,De Soto,20.61316546,1103
Louisiana,East Baton Rouge,20.61316546,1108
Louisiana,East Carroll,20.61316546,1111
Louisiana,East Feliciana,20.61316546,1115
Louisiana,Evangeline,20.61316546,1118
Louisiana,Franklin,20.61316546,1123
Louisiana,Grant,20.61316546,1127
Louisiana,Iberia,20.61316546,1133
Louisiana,Iberville,20.61316546,1134
Louisiana,Jackson,20.61316546,1138
Louisiana,Jefferson,20.61316546,1147
Louisiana,Jefferson Davis,20.61316546,1155
Louisiana,Lafayette,20.61316546,1161
Louisiana,Lafourche,20.61316546,1280
Louisiana,La Salle,20.61316546,1289
Louisiana,Lincoln,20.61316546,1291
Louisiana,Livingston,20.61316546,1295
Louisiana,Madison,20.61316546,1297
Louisiana,Morehouse,20.61316546,1299
Louisiana,Natchitoches,20.61316546,1301
Louisiana,Orleans,20.61316546,1304
Louisiana,Ouachita,20.61316546,1306
Louisiana,Plaquemines,20.61316546,1427
Louisiana,Pointe Coupee,20.61316546,1431
Louisiana,Rapides,20.61316546,1434
Louisiana,Red River,20.61316546,1436
Louisiana,Richland,20.61316546,1439
Louisiana,Sabine,20.61316546,1441
Louisiana,St. Bernard,20.61316546,1463
Louisiana,St. Charles,20.61316546,1466
Louisiana,St. Helena,20.61316546,1467
Louisiana,St. James,20.61316546,1468
Louisiana,St. John the Baptist,20.61316546,1469
Louisiana,St. Landry,20.61316546,1471
Louisiana,St. Martin,20.61316546,1473
Louisiana,St. Mary,20.61316546,1474
Louisiana,St. Tammany,20.61316546,1475
Louisiana,Tangipahoa,20.61316546,1476
Louisiana,Tensas,20.61316546,1479
Louisiana,Terrebonne,20.61316546,1501
Louisiana,Union,20.61316546,1507
Louisiana,Vermilion,20.61316546,1510
Louisiana,Vernon,20.61316546,1513
Louisiana,Washington,20.61316546,1516
Louisiana,Webster,20.61316546,1518
Louisiana,West Baton Rouge,20.61316546,1520
Louisiana,West Carroll,20.61316546,1522
Louisiana,West Feliciana,20.61316546,1524
Louisiana,Winn,20.61316546,1529
Maine,Androscoggin,19.03921464,1532
Maine,Aroostook,19.03921464,1535
Maine,Cumberland,19.03921464,1608
Maine,Franklin,19.03921464,1619
Maine,Hancock,19.03921464,1748
Maine,Kennebec,19.03921464,1755
Maine,Knox,19.03921464,1774
Maine,Lincoln,19.03921464,1835
Maine,Oxford,19.03921464,1842
Maine,Penobscot,19.03921464,1846
Maine,Piscataquis,19.03921464,1851
Maine,Sagadahoc,19.03921464,1855
Maine,Somerset,19.03921464,1860
Maine,Waldo,19.03921464,1865
Maine,Washington,19.03921464,1884
Maine,York,19.03921464,1901
Maryland,Allegany,12.15916626,1905
Maryland,Anne Arundel,12.15916626,1925
Maryland,Calvert,12.15916626,1946
Maryland,Caroline,12.15916626,1949
Maryland,Carroll,12.15916626,1955
Maryland,Cecil,12.15916626,1963
Maryland,Charles,12.15916626,1294
Maryland,Dorchester,12.15916626,1346
Maryland,Frederick,12.15916626,1357
Maryland,Garrett,12.15916626,1361
Maryland,Harford,12.15916626,1372
Maryland,Howard,12.15916626,1379
Maryland,Kent,12.15916626,1394
Maryland,Montgomery,12.15916626,1398
Maryland,Prince George's,12.15916626,1403
Maryland,Queen Anne's,12.15916626,1413
Maryland,St. Mary's,12.15916626,1421
Maryland,Somerset,12.15916626,1430
Maryland,Talbot,12.15916626,1438
Maryland,Washington,12.15916626,1445
Maryland,Wicomico,12.15916626,1446
Maryland,Worcester,12.15916626,1456
Massachusetts,Barnstable,12.93718477,1478
Massachusetts,Berkshire,12.93718477,1480
Massachusetts,Bristol,12.93718477,1486
Massachusetts,Dukes,12.93718477,1491
Massachusetts,Essex,12.93718477,1519
Massachusetts,Franklin,12.93718477,1523
Massachusetts,Hampden,12.93718477,1526
Massachusetts,Hampshire,12.93718477,1527
Massachusetts,Middlesex,12.93718477,1533
Massachusetts,Nantucket,12.93718477,1537
Massachusetts,Norfolk,12.93718477,1543
Massachusetts,Plymouth,12.93718477,1569
Massachusetts,Suffolk,12.93718477,1585
Massachusetts,Worcester,12.93718477,1599
Michigan,Alcona,18.49354076,1603
Michigan,Alger,18.49354076,1609
Michigan,Allegan,18.49354076,1611
Michigan,Alpena,18.49354076,1614
Michigan,Antrim,18.49354076,1617
Michigan,Arenac,18.49354076,1621
Michigan,Baraga,18.49354076,1624
Michigan,Barry,18.49354076,1627
Michigan,Bay,18.49354076,1631
Michigan,Benzie,18.49354076,1634
Michigan,Berrien,18.49354076,1635
Michigan,Branch,18.49354076,1640
Michigan,Calhoun,18.49354076,1641
Michigan,Cass,18.49354076,1644
Michigan,Charlevoix,18.49354076,1648
Michigan,Cheboygan,18.49354076,1649
Michigan,Chippewa,18.49354076,1660
Michigan,Clare,18.49354076,1665
Michigan,Clinton,18.49354076,1669
Michigan,Crawford,18.49354076,1672
Michigan,Delta,18.49354076,1675
Michigan,Dickinson,18.49354076,1677
Michigan,Eaton,18.49354076,1678
Michigan,Emmet,18.49354076,1686
Michigan,Genesee,18.49354076,1688
Michigan,Gladwin,18.49354076,1691
Michigan,Gogebic,18.49354076,1693
Michigan,Grand Traverse,18.49354076,1697
Michigan,Gratiot,18.49354076,1700
Michigan,Hillsdale,18.49354076,1701
Michigan,Houghton,18.49354076,1705
Michigan,Huron,18.49354076,1708
Michigan,Ingham,18.49354076,1710
Michigan,Ionia,18.49354076,1713
Michigan,Iosco,18.49354076,1715
Michigan,Iron,18.49354076,1716
Michigan,Isabella,18.49354076,1717
Michigan,Jackson,18.49354076,1719
Michigan,Kalamazoo,18.49354076,1720
Michigan,Kalkaska,18.49354076,1722
Michigan,Kent,18.49354076,1726
Michigan,Keweenaw,18.49354076,1743
Michigan,Lake,18.49354076,1749
Michigan,Lapeer,18.49354076,1752
Michigan,Leelanau,18.49354076,1765
Michigan,Lenawee,18.49354076,1768
Michigan,Livingston,18.49354076,1770
Michigan,Luce,18.49354076,1773
Michigan,Mackinac,18.49354076,1779
Michigan,Macomb,18.49354076,1785
Michigan,Manistee,18.49354076,1787
Michigan,Marquette,18.49354076,1793
Michigan,Mason,18.49354076,1797
Michigan,Mecosta,18.49354076,1800
Michigan,Menominee,18.49354076,1802
Michigan,Midland,18.49354076,1806
Michigan,Missaukee,18.49354076,1810
Michigan,Monroe,18.49354076,1812
Michigan,Montcalm,18.49354076,1815
Michigan,Montmorency,18.49354076,1816
Michigan,Muskegon,18.49354076,1818
Michigan,Newaygo,18.49354076,1820
Michigan,Oakland,18.49354076,1824
Michigan,Oceana,18.49354076,1825
Michigan,Ogemaw,18.49354076,1827
Michigan,Ontonagon,18.49354076,1829
Michigan,Osceola,18.49354076,1830
Michigan,Oscoda,18.49354076,1832
Michigan,Otsego,18.49354076,1834
Michigan,Ottawa,18.49354076,1837
Michigan,Presque Isle,18.49354076,1840
Michigan,Roscommon,18.49354076,1843
Michigan,Saginaw,18.49354076,1845
Michigan,St. Clair,18.49354076,1854
Michigan,St. Joseph,18.49354076,1857
Michigan,Sanilac,18.49354076,1858
Michigan,Schoolcraft,18.49354076,1861
Michigan,Shiawassee,18.49354076,1863
Michigan,Tuscola,18.49354076,1866
Michigan,Van Buren,18.49354076,1867
Michigan,Washtenaw,18.49354076,1869
Michigan,Wayne,18.49354076,1871
Michigan,Wexford,18.49354076,1873
Minnesota,Aitkin,10.02044246,1875
Minnesota,Anoka,10.02044246,1877
Minnesota,Becker,10.02044246,1878
Minnesota,Beltrami,10.02044246,1880
Minnesota,Benton,10.02044246,1881
Minnesota,Big Stone,10.02044246,1882
Minnesota,Blue Earth,10.02044246,1886
Minnesota,Brown,10.02044246,1892
Minnesota,Carlton,10.02044246,1893
Minnesota,Carver,10.02044246,1894
Minnesota,Cass,10.02044246,1895
Minnesota,Chippewa,10.02044246,1896
Minnesota,Chisago,10.02044246,1897
Minnesota,Clay,10.02044246,1898
Minnesota,Clearwater,10.02044246,1899
Minnesota,Cook,10.02044246,1900
Minnesota,Cottonwood,10.02044246,1902
Minnesota,Crow Wing,10.02044246,1903
Minnesota,Dakota,10.02044246,1904
Minnesota,Dodge,10.02044246,1906
Minnesota,Douglas,10.02044246,1907
Minnesota,Faribault,10.02044246,1908
Minnesota,Fillmore,10.02044246,1909
Minnesota,Freeborn,10.02044246,1910
Minnesota,Goodhue,10.02044246,1911
Minnesota,Grant,10.02044246,1912
Minnesota,Hennepin,10.02044246,1913
Minnesota,Houston,10.02044246,1914
Minnesota,Hubbard,10.02044246,1915
Minnesota,Isanti,10.02044246,1916
Minnesota,Itasca,10.02044246,1917
Minnesota,Jackson,10.02044246,1918
Minnesota,Kanabec,10.02044246,1919
Minnesota,Kandiyohi,10.02044246,1920
Minnesota,Kittson,10.02044246,1921
Minnesota,Koochiching,10.02044246,1922
Minnesota,Lac qui Parle,10.02044246,1923
Minnesota,Lake,10.02044246,1926
Minnesota,Lake of the Woods,10.02044246,1927
Minnesota,Le Sueur,10.02044246,1929
Minnesota,Lincoln,10.02044246,1931
Minnesota,Lyon,10.02044246,1932
Minnesota,McLeod,10.02044246,1934
Minnesota,Mahnomen,10.02044246,1936
Minnesota,Marshall,10.02044246,1937
Minnesota,Martin,10.02044246,1940
Minnesota,Meeker,10.02044246,1941
Minnesota,Mille Lacs,10.02044246,1943
Minnesota,Morrison,10.02044246,1944
Minnesota,Mower,10.02044246,1945
Minnesota,Murray,10.02044246,1947
Minnesota,Nicollet,10.02044246,1948
Minnesota,Nobles,10.02044246,1950
Minnesota,Norman,10.02044246,1951
Minnesota,Olmsted,10.02044246,1953
Minnesota,Otter Tail,10.02044246,1954
Minnesota,Pennington,10.02044246,1956
Minnesota,Pine,10.02044246,1957
Minnesota,Pipestone,10.02044246,1958
Minnesota,Polk,10.02044246,1959
Minnesota,Pope,10.02044246,1961
Minnesota,Ramsey,10.02044246,1964
Minnesota,Red Lake,10.02044246,1966
Minnesota,Redwood,10.02044246,1969
Minnesota,Renville,10.02044246,1971
Minnesota,Rice,10.02044246,1973
Minnesota,Rock,10.02044246,1974
Minnesota,Roseau,10.02044246,1976
Minnesota,St. Louis,10.02044246,1978
Minnesota,Scott,10.02044246,1979
Minnesota,Sherburne,10.02044246,1980
Minnesota,Sibley,10.02044246,1982
Minnesota,Stearns,10.02044246,1984
Minnesota,Steele,10.02044246,1985
Minnesota,Stevens,10.02044246,1987
Minnesota,Swift,10.02044246,1988
Minnesota,Todd,10.02044246,1989
Minnesota,Traverse,10.02044246,1990
Minnesota,Wabasha,10.02044246,1991
Minnesota,Wadena,10.02044246,1992
Minnesota,Waseca,10.02044246,1993
Minnesota,Washington,10.02044246,1994
Minnesota,Watonwan,10.02044246,1996
Minnesota,Wilkin,10.02044246,1997
Minnesota,Winona,10.02044246,1998
Minnesota,Wright,10.02044246,1999
Minnesota,Yellow Medicine,10.02044246,1531
Mississippi,Adams,22.12136892,1534
Mississippi,Alcorn,22.12136892,1538
Mississippi,Amite,22.12136892,1539
Mississippi,Attala,22.12136892,1541
Mississippi,Benton,22.12136892,1544
Mississippi,Bolivar,22.12136892,1547
Mississippi,Calhoun,22.12136892,1548
Mississippi,Carroll,22.12136892,1549
Mississippi,Chickasaw,22.12136892,1550
Mississippi,Choctaw,22.12136892,1552
Mississippi,Claiborne,22.12136892,1555
Mississippi,Clarke,22.12136892,1557
Mississippi,Clay,22.12136892,1559
Mississippi,Coahoma,22.12136892,1562
Mississippi,Copiah,22.12136892,1564
Mississippi,Covington,22.12136892,1567
Mississippi,DeSoto,22.12136892,1571
Mississippi,Forrest,22.12136892,1572
Mississippi,Franklin,22.12136892,1575
Mississippi,George,22.12136892,1577
Mississippi,Greene,22.12136892,1579
Mississippi,Grenada,22.12136892,1581
Mississippi,Hancock,22.12136892,1583
Mississippi,Harrison,22.12136892,1587
Mississippi,Hinds,22.12136892,1591
Mississippi,Holmes,22.12136892,1593
Mississippi,Humphreys,22.12136892,1596
Mississippi,Issaquena,22.12136892,1598
Mississippi,Itawamba,22.12136892,1601
Mississippi,Jackson,22.12136892,1605
Mississippi,Jasper,22.12136892,1607
Mississippi,Jefferson,22.12136892,1610
Mississippi,Jefferson Davis,22.12136892,1612
Mississippi,Jones,22.12136892,1615
Mississippi,Kemper,22.12136892,1616
Mississippi,Lafayette,22.12136892,1620
Mississippi,Lamar,22.12136892,1623
Mississippi,Lauderdale,22.12136892,1628
Mississippi,Lawrence,22.12136892,1632
Mississippi,Leake,22.12136892,1636
Mississippi,Lee,22.12136892,1638
Mississippi,Leflore,22.12136892,1643
Mississippi,Lincoln,22.12136892,1645
Mississippi,Lowndes,22.12136892,1647
Mississippi,Madison,22.12136892,1651
Mississippi,Marion,22.12136892,1653
Mississippi,Marshall,22.12136892,1655
Mississippi,Monroe,22.12136892,1656
Mississippi,Montgomery,22.12136892,1658
Mississippi,Neshoba,22.12136892,1661
Mississippi,Newton,22.12136892,1663
Mississippi,Noxubee,22.12136892,1666
Mississippi,Oktibbeha,22.12136892,1668
Mississippi,Panola,22.12136892,1671
Mississippi,Pearl River,22.12136892,1676
Mississippi,Perry,22.12136892,1679
Mississippi,Pike,22.12136892,1680
Mississippi,Pontotoc,22.12136892,1682
Mississippi,Prentiss,22.12136892,1684
Mississippi,Quitman,22.12136892,1685
Mississippi,Rankin,22.12136892,1690
Mississippi,Scott,22.12136892,1692
Mississippi,Sharkey,22.12136892,1695
Mississippi,Simpson,22.12136892,1698
Mississippi,Smith,22.12136892,1709
Mississippi,Stone,22.12136892,1712
Mississippi,Sunflower,22.12136892,1721
Mississippi,Tallahatchie,22.12136892,1725
Mississippi,Tate,22.12136892,1727
Mississippi,Tippah,22.12136892,1730
Mississippi,Tishomingo,22.12136892,1732
Mississippi,Tunica,22.12136892,1735
Mississippi,Union,22.12136892,1737
Mississippi,Walthall,22.12136892,1740
Mississippi,Warren,22.12136892,1746
Mississippi,Washington,22.12136892,1750
Mississippi,Wayne,22.12136892,1753
Mississippi,Webster,22.12136892,1756
Mississippi,Wilkinson,22.12136892,1757
Mississippi,Winston,22.12136892,1758
Mississippi,Yalobusha,22.12136892,1759
Mississippi,Yazoo,22.12136892,1760
Missouri,Adair,15.73711714,1761
Missouri,Andrew,15.73711714,1762
Missouri,Atchison,15.73711714,1763
Missouri,Audrain,15.73711714,1766
Missouri,Barry,15.73711714,1767
Missouri,Barton,15.73711714,1771
Missouri,Bates,15.73711714,1776
Missouri,Benton,15.73711714,1778
Missouri,Bollinger,15.73711714,1781
Missouri,Boone,15.73711714,1783
Missouri,Buchanan,15.73711714,1789
Missouri,Butler,15.73711714,1792
Missouri,Caldwell,15.73711714,1795
Missouri,Callaway,15.73711714,1799
Missouri,Camden,15.73711714,1803
Missouri,Cape Girardeau,15.73711714,1808
Missouri,Carroll,15.73711714,1822
